date,placement_id,deal_id,device,geo,impressions,viewable_impressions,measurable_impressions
2026-04-09,PL-006,DEAL-MB-2026Q2,desktop,CA,1324,883,1309
2026-04-09,PL-006,DEAL-MB-2026Q2,desktop,UK,1192,796,1130
2026-04-09,PL-006,DEAL-MB-2026Q2,mobile,US,6014,4480,5722
2026-04-09,PL-006,DEAL-MB-2026Q2,mobile,CA,1241,830,1206
2026-04-09,PL-006,DEAL-MB-2026Q2,mobile,UK,1249,816,1212
2026-04-09,PL-006,DEAL-MB-2026Q2,tablet,US,1221,865,1171
2026-04-09,PL-006,DEAL-MB-2026Q2,tablet,CA,296,198,289
2026-04-09,PL-006,DEAL-MB-2026Q2,tablet,UK,303,199,286
2026-04-09,PL-007,DEAL-MB-2026Q2,desktop,US,5068,3263,4879
2026-04-09,PL-007,DEAL-MB-2026Q2,desktop,CA,1107,767,1069
2026-04-09,PL-007,DEAL-MB-2026Q2,desktop,UK,1213,811,1177
2026-04-09,PL-007,DEAL-MB-2026Q2,mobile,US,5594,3613,5494
2026-04-09,PL-007,DEAL-MB-2026Q2,mobile,CA,1207,831,1177
2026-04-09,PL-007,DEAL-MB-2026Q2,mobile,UK,1117,749,1054
2026-04-09,PL-007,DEAL-MB-2026Q2,tablet,US,1110,693,1060
2026-04-09,PL-007,DEAL-MB-2026Q2,tablet,CA,241,163,232
2026-04-09,PL-007,DEAL-MB-2026Q2,tablet,UK,255,159,244
2026-04-09,PL-008,DEAL-MB-2026Q2,desktop,US,4559,3345,4494
2026-04-09,PL-008,DEAL-MB-2026Q2,desktop,CA,1081,753,1025
2026-04-09,PL-008,DEAL-MB-2026Q2,desktop,UK,930,649,913
2026-04-09,PL-008,DEAL-MB-2026Q2,mobile,US,4705,3610,4646
2026-04-09,PL-008,DEAL-MB-2026Q2,mobile,CA,976,682,936
2026-04-09,PL-008,DEAL-MB-2026Q2,mobile,UK,994,741,954
2026-04-09,PL-008,DEAL-MB-2026Q2,tablet,US,1014,761,975
2026-04-09,PL-008,DEAL-MB-2026Q2,tablet,CA,200,147,195
2026-04-09,PL-008,DEAL-MB-2026Q2,tablet,UK,203,138,193
2026-04-09,PL-009,DEAL-MB-2026Q2,desktop,US,4454,3453,4352
2026-04-09,PL-009,DEAL-MB-2026Q2,desktop,CA,1103,866,1043
2026-04-09,PL-009,DEAL-MB-2026Q2,desktop,UK,941,762,923
2026-04-09,PL-009,DEAL-MB-2026Q2,mobile,US,4685,3819,4413
2026-04-09,PL-009,DEAL-MB-2026Q2,mobile,CA,1091,856,1079
2026-04-09,PL-009,DEAL-MB-2026Q2,mobile,UK,938,765,916
2026-04-09,PL-009,DEAL-MB-2026Q2,tablet,US,1023,853,984
2026-04-09,PL-009,DEAL-MB-2026Q2,tablet,CA,222,180,213
2026-04-09,PL-009,DEAL-MB-2026Q2,tablet,UK,257,208,244
2026-04-10,PL-001,DEAL-MB-2026Q2,desktop,US,5866,4560,5693
2026-04-10,PL-001,DEAL-MB-2026Q2,desktop,CA,1181,888,1156
2026-04-10,PL-001,DEAL-MB-2026Q2,desktop,UK,1293,997,1252
2026-04-10,PL-001,DEAL-MB-2026Q2,mobile,US,5655,4241,5363
2026-04-10,PL-001,DEAL-MB-2026Q2,mobile,CA,1340,962,1297
2026-04-10,PL-001,DEAL-MB-2026Q2,mobile,UK,1333,988,1313
2026-04-10,PL-001,DEAL-MB-2026Q2,tablet,US,1341,941,1310
2026-04-10,PL-001,DEAL-MB-2026Q2,tablet,CA,261,181,248
2026-04-10,PL-001,DEAL-MB-2026Q2,tablet,UK,277,210,262
2026-04-10,PL-002,DEAL-MB-2026Q2,desktop,US,4699,3489,4595
2026-04-10,PL-002,DEAL-MB-2026Q2,desktop,CA,998,707,966
2026-04-10,PL-002,DEAL-MB-2026Q2,desktop,UK,905,634,871
2026-04-10,PL-002,DEAL-MB-2026Q2,mobile,US,4615,3451,4359
2026-04-10,PL-002,DEAL-MB-2026Q2,mobile,CA,961,661,948
2026-04-10,PL-002,DEAL-MB-2026Q2,mobile,UK,928,700,887
2026-04-10,PL-002,DEAL-MB-2026Q2,tablet,US,875,645,854
2026-04-10,PL-002,DEAL-MB-2026Q2,tablet,CA,224,158,217
2026-04-10,PL-002,DEAL-MB-2026Q2,tablet,UK,205,136,198
2026-04-10,PL-003,DEAL-MB-2026Q2,desktop,US,5180,4440,4997
2026-04-10,PL-003,DEAL-MB-2026Q2,desktop,CA,955,759,923
2026-04-10,PL-003,DEAL-MB-2026Q2,desktop,UK,909,782,890
2026-04-10,PL-003,DEAL-MB-2026Q2,mobile,US,5097,4332,4802
2026-04-10,PL-003,DEAL-MB-2026Q2,mobile,CA,1028,882,967
2026-04-10,PL-003,DEAL-MB-2026Q2,mobile,UK,1100,858,1059
2026-04-10,PL-003,DEAL-MB-2026Q2,tablet,US,1157,939,1145
2026-04-10,PL-003,DEAL-MB-2026Q2,tablet,CA,243,209,232
2026-04-10,PL-003,DEAL-MB-2026Q2,tablet,UK,241,208,227
2026-04-10,PL-004,DEAL-MB-2026Q2,desktop,US,4723,3014,4653
2026-04-10,PL-004,DEAL-MB-2026Q2,desktop,CA,990,634,945
2026-04-10,PL-004,DEAL-MB-2026Q2,desktop,UK,1128,705,1097
2026-04-10,PL-004,DEAL-MB-2026Q2,mobile,US,5270,3186,5079
2026-04-10,PL-004,DEAL-MB-2026Q2,mobile,CA,981,613,955
2026-04-10,PL-004,DEAL-MB-2026Q2,mobile,UK,949,633,930
2026-04-10,PL-004,DEAL-MB-2026Q2,tablet,US,1247,801,1180
2026-04-10,PL-004,DEAL-MB-2026Q2,tablet,CA,214,136,208
2026-04-10,PL-004,DEAL-MB-2026Q2,tablet,UK,216,136,212
2026-04-10,PL-005,DEAL-MB-2026Q2,desktop,US,4323,3113,4252
2026-04-10,PL-005,DEAL-MB-2026Q2,desktop,CA,985,696,929
2026-04-10,PL-005,DEAL-MB-2026Q2,desktop,UK,967,677,916
2026-04-10,PL-005,DEAL-MB-2026Q2,mobile,US,4289,2840,4192
2026-04-10,PL-005,DEAL-MB-2026Q2,mobile,CA,1049,735,1009
2026-04-10,PL-005,DEAL-MB-2026Q2,mobile,UK,888,646,840
2026-04-10,PL-005,DEAL-MB-2026Q2,tablet,US,899,640,860
2026-04-10,PL-005,DEAL-MB-2026Q2,tablet,CA,208,149,198
2026-04-10,PL-005,DEAL-MB-2026Q2,tablet,UK,219,145,212
2026-04-10,PL-006,DEAL-MB-2026Q2,desktop,US,6109,4443,5953
2026-04-10,PL-006,DEAL-MB-2026Q2,desktop,CA,1382,988,1319
2026-04-10,PL-006,DEAL-MB-2026Q2,desktop,UK,1281,897,1252
2026-04-10,PL-006,DEAL-MB-2026Q2,mobile,US,5663,3716,5577
2026-04-10,PL-006,DEAL-MB-2026Q2,mobile,CA,1415,989,1338
2026-04-10,PL-006,DEAL-MB-2026Q2,mobile,UK,1276,904,1233
2026-04-10,PL-006,DEAL-MB-2026Q2,tablet,US,1475,1102,1455
2026-04-10,PL-006,DEAL-MB-2026Q2,tablet,CA,258,189,249
2026-04-10,PL-006,DEAL-MB-2026Q2,tablet,UK,274,196,268
2026-04-10,PL-007,DEAL-MB-2026Q2,desktop,US,3786,2347,3608
2026-04-10,PL-007,DEAL-MB-2026Q2,desktop,CA,816,505,799
2026-04-10,PL-007,DEAL-MB-2026Q2,desktop,UK,919,617,886
2026-04-10,PL-007,DEAL-MB-2026Q2,mobile,US,4196,2847,3961
2026-04-10,PL-007,DEAL-MB-2026Q2,mobile,CA,925,620,882
2026-04-10,PL-007,DEAL-MB-2026Q2,mobile,UK,875,578,831
2026-04-10,PL-007,DEAL-MB-2026Q2,tablet,US,1022,677,980
2026-04-10,PL-007,DEAL-MB-2026Q2,tablet,CA,210,145,204
2026-04-10,PL-007,DEAL-MB-2026Q2,tablet,UK,182,123,177
2026-04-10,PL-008,DEAL-MB-2026Q2,desktop,US,4210,2895,4048
2026-04-10,PL-008,DEAL-MB-2026Q2,desktop,CA,998,739,953
2026-04-10,PL-008,DEAL-MB-2026Q2,desktop,UK,1067,805,1009
2026-04-10,PL-008,DEAL-MB-2026Q2,mobile,US,4945,3711,4688
2026-04-10,PL-008,DEAL-MB-2026Q2,mobile,CA,1119,819,1095
2026-04-10,PL-008,DEAL-MB-2026Q2,mobile,UK,1062,739,1005
2026-04-10,PL-008,DEAL-MB-2026Q2,tablet,US,1117,789,1099
2026-04-10,PL-008,DEAL-MB-2026Q2,tablet,CA,238,162,233
2026-04-10,PL-008,DEAL-MB-2026Q2,tablet,UK,212,145,206
2026-04-10,PL-009,DEAL-MB-2026Q2,desktop,US,5753,4484,5554
2026-04-10,PL-009,DEAL-MB-2026Q2,desktop,CA,1068,874,1012
2026-04-10,PL-009,DEAL-MB-2026Q2,desktop,UK,1097,888,1080
2026-04-10,PL-009,DEAL-MB-2026Q2,mobile,US,5816,4292,5682
2026-04-10,PL-009,DEAL-MB-2026Q2,mobile,CA,1053,862,990
2026-04-10,PL-009,DEAL-MB-2026Q2,mobile,UK,1065,814,1050
2026-04-10,PL-009,DEAL-MB-2026Q2,tablet,US,1145,950,1078
2026-04-10,PL-009,DEAL-MB-2026Q2,tablet,CA,285,228,277
2026-04-10,PL-009,DEAL-MB-2026Q2,tablet,UK,248,186,244
2026-04-11,PL-001,DEAL-MB-2026Q2,desktop,US,4650,3237,4457
2026-04-11,PL-001,DEAL-MB-2026Q2,desktop,CA,1054,823,1000
2026-04-11,PL-001,DEAL-MB-2026Q2,desktop,UK,1131,893,1117
2026-04-11,PL-001,DEAL-MB-2026Q2,mobile,US,4411,3248,4208
2026-04-11,PL-001,DEAL-MB-2026Q2,mobile,CA,1141,823,1104
2026-04-11,PL-001,DEAL-MB-2026Q2,mobile,UK,929,658,899
2026-04-11,PL-001,DEAL-MB-2026Q2,tablet,US,1041,783,1002
2026-04-11,PL-001,DEAL-MB-2026Q2,tablet,CA,239,176,233
2026-04-11,PL-001,DEAL-MB-2026Q2,tablet,UK,217,169,212
2026-04-11,PL-002,DEAL-MB-2026Q2,desktop,US,4331,3261,4076
2026-04-11,PL-002,DEAL-MB-2026Q2,desktop,CA,1023,740,997
2026-04-11,PL-002,DEAL-MB-2026Q2,desktop,UK,893,619,873
2026-04-11,PL-002,DEAL-MB-2026Q2,mobile,US,4587,3365,4382
2026-04-11,PL-002,DEAL-MB-2026Q2,mobile,CA,941,713,904
2026-04-11,PL-002,DEAL-MB-2026Q2,mobile,UK,1125,851,1065
2026-04-11,PL-002,DEAL-MB-2026Q2,tablet,US,995,661,946
2026-04-11,PL-002,DEAL-MB-2026Q2,tablet,CA,243,170,239
2026-04-11,PL-002,DEAL-MB-2026Q2,tablet,UK,222,163,215
2026-04-11,PL-003,DEAL-MB-2026Q2,desktop,US,4924,4218,4646
2026-04-11,PL-003,DEAL-MB-2026Q2,desktop,CA,1175,954,1161
2026-04-11,PL-003,DEAL-MB-2026Q2,desktop,UK,1083,858,1035
2026-04-11,PL-003,DEAL-MB-2026Q2,mobile,US,5788,4879,5653
2026-04-11,PL-003,DEAL-MB-2026Q2,mobile,CA,1106,877,1043
2026-04-11,PL-003,DEAL-MB-2026Q2,mobile,UK,1074,915,1040
2026-04-11,PL-003,DEAL-MB-2026Q2,tablet,US,1100,859,1059
2026-04-11,PL-003,DEAL-MB-2026Q2,tablet,CA,251,206,248
2026-04-11,PL-003,DEAL-MB-2026Q2,tablet,UK,239,190,227
2026-04-11,PL-004,DEAL-MB-2026Q2,desktop,US,3971,2692,3793
2026-04-11,PL-004,DEAL-MB-2026Q2,desktop,CA,990,652,941
2026-04-11,PL-004,DEAL-MB-2026Q2,desktop,UK,1024,632,998
2026-04-11,PL-004,DEAL-MB-2026Q2,mobile,US,4899,3138,4617
2026-04-11,PL-004,DEAL-MB-2026Q2,mobile,CA,898,609,851
2026-04-11,PL-004,DEAL-MB-2026Q2,mobile,UK,1046,713,1012
2026-04-11,PL-004,DEAL-MB-2026Q2,tablet,US,990,606,935
2026-04-11,PL-004,DEAL-MB-2026Q2,tablet,CA,224,137,211
2026-04-11,PL-004,DEAL-MB-2026Q2,tablet,UK,223,139,211
2026-04-11,PL-005,DEAL-MB-2026Q2,desktop,US,4971,3492,4832
2026-04-11,PL-005,DEAL-MB-2026Q2,desktop,CA,1120,746,1098
2026-04-11,PL-005,DEAL-MB-2026Q2,desktop,UK,972,629,957
2026-04-11,PL-005,DEAL-MB-2026Q2,mobile,US,5058,3308,4983
2026-04-11,PL-005,DEAL-MB-2026Q2,mobile,CA,1185,798,1116
2026-04-11,PL-005,DEAL-MB-2026Q2,mobile,UK,1088,715,1053
2026-04-11,PL-005,DEAL-MB-2026Q2,tablet,US,1227,834,1155
2026-04-11,PL-005,DEAL-MB-2026Q2,tablet,CA,254,167,241
2026-04-11,PL-005,DEAL-MB-2026Q2,tablet,UK,225,150,221
2026-04-11,PL-006,DEAL-MB-2026Q2,desktop,US,4298,3057,4179
2026-04-11,PL-006,DEAL-MB-2026Q2,desktop,CA,896,660,863
2026-04-11,PL-006,DEAL-MB-2026Q2,desktop,UK,807,555,775
2026-04-11,PL-006,DEAL-MB-2026Q2,mobile,US,4327,3154,4121
2026-04-11,PL-006,DEAL-MB-2026Q2,mobile,CA,1002,705,942
2026-04-11,PL-006,DEAL-MB-2026Q2,mobile,UK,871,627,839
2026-04-11,PL-006,DEAL-MB-2026Q2,tablet,US,992,679,960
2026-04-11,PL-006,DEAL-MB-2026Q2,tablet,CA,190,128,178
2026-04-11,PL-006,DEAL-MB-2026Q2,tablet,UK,203,132,199
2026-04-11,PL-007,DEAL-MB-2026Q2,desktop,US,4309,3039,4164
2026-04-11,PL-007,DEAL-MB-2026Q2,desktop,CA,1098,775,1085
2026-04-11,PL-007,DEAL-MB-2026Q2,desktop,UK,933,629,889
2026-04-11,PL-007,DEAL-MB-2026Q2,mobile,US,5185,3622,4888
2026-04-11,PL-007,DEAL-MB-2026Q2,mobile,CA,1155,732,1134
2026-04-11,PL-007,DEAL-MB-2026Q2,mobile,UK,1106,715,1086
2026-04-11,PL-007,DEAL-MB-2026Q2,tablet,US,1159,730,1123
2026-04-11,PL-007,DEAL-MB-2026Q2,tablet,CA,246,166,242
2026-04-11,PL-007,DEAL-MB-2026Q2,tablet,UK,203,137,200
2026-04-11,PL-008,DEAL-MB-2026Q2,desktop,US,5072,3934,4979
2026-04-11,PL-008,DEAL-MB-2026Q2,desktop,CA,1277,993,1234
2026-04-11,PL-008,DEAL-MB-2026Q2,desktop,UK,1096,748,1033
2026-04-11,PL-008,DEAL-MB-2026Q2,mobile,US,5684,3870,5478
2026-04-11,PL-008,DEAL-MB-2026Q2,mobile,CA,1141,846,1118
2026-04-11,PL-008,DEAL-MB-2026Q2,mobile,UK,1143,796,1120
2026-04-11,PL-008,DEAL-MB-2026Q2,tablet,US,1342,919,1271
2026-04-11,PL-008,DEAL-MB-2026Q2,tablet,CA,277,192,261
2026-04-11,PL-008,DEAL-MB-2026Q2,tablet,UK,265,189,250
2026-04-11,PL-009,DEAL-MB-2026Q2,desktop,US,6539,5025,6179
2026-04-11,PL-009,DEAL-MB-2026Q2,desktop,CA,1206,892,1143
2026-04-11,PL-009,DEAL-MB-2026Q2,desktop,UK,1403,1139,1386
2026-04-11,PL-009,DEAL-MB-2026Q2,mobile,US,6124,4558,6053
2026-04-11,PL-009,DEAL-MB-2026Q2,mobile,CA,1325,1095,1297
2026-04-11,PL-009,DEAL-MB-2026Q2,mobile,UK,1182,933,1121
2026-04-11,PL-009,DEAL-MB-2026Q2,tablet,US,1253,1003,1185
2026-04-11,PL-009,DEAL-MB-2026Q2,tablet,CA,297,246,293
2026-04-11,PL-009,DEAL-MB-2026Q2,tablet,UK,274,228,270
2026-04-12,PL-001,DEAL-MB-2026Q2,desktop,US,3859,2782,3783
2026-04-12,PL-001,DEAL-MB-2026Q2,desktop,CA,919,693,868
2026-04-12,PL-001,DEAL-MB-2026Q2,desktop,UK,894,645,843
2026-04-12,PL-001,DEAL-MB-2026Q2,mobile,US,4024,2902,3910
2026-04-12,PL-001,DEAL-MB-2026Q2,mobile,CA,994,768,967
2026-04-12,PL-001,DEAL-MB-2026Q2,mobile,UK,944,682,887
2026-04-12,PL-001,DEAL-MB-2026Q2,tablet,US,863,655,826
2026-04-12,PL-001,DEAL-MB-2026Q2,tablet,CA,212,161,199
2026-04-12,PL-001,DEAL-MB-2026Q2,tablet,UK,196,143,185
2026-04-12,PL-002,DEAL-MB-2026Q2,desktop,US,5154,3597,4985
2026-04-12,PL-002,DEAL-MB-2026Q2,desktop,CA,1000,707,983
2026-04-12,PL-002,DEAL-MB-2026Q2,desktop,UK,1146,834,1086
2026-04-12,PL-002,DEAL-MB-2026Q2,mobile,US,4634,3449,4424
2026-04-12,PL-002,DEAL-MB-2026Q2,mobile,CA,1058,798,998
2026-04-12,PL-002,DEAL-MB-2026Q2,mobile,UK,1018,710,994
2026-04-12,PL-002,DEAL-MB-2026Q2,tablet,US,1160,869,1095
2026-04-12,PL-002,DEAL-MB-2026Q2,tablet,CA,251,181,241
2026-04-12,PL-002,DEAL-MB-2026Q2,tablet,UK,218,164,206
2026-04-12,PL-003,DEAL-MB-2026Q2,desktop,US,4785,3704,4547
2026-04-12,PL-003,DEAL-MB-2026Q2,desktop,CA,1034,871,1009
2026-04-12,PL-003,DEAL-MB-2026Q2,desktop,UK,1179,935,1124
2026-04-12,PL-003,DEAL-MB-2026Q2,mobile,US,4886,3753,4732
2026-04-12,PL-003,DEAL-MB-2026Q2,mobile,CA,1208,942,1157
2026-04-12,PL-003,DEAL-MB-2026Q2,mobile,UK,1098,874,1068
2026-04-12,PL-003,DEAL-MB-2026Q2,tablet,US,1186,931,1116
2026-04-12,PL-003,DEAL-MB-2026Q2,tablet,CA,228,181,215
2026-04-12,PL-003,DEAL-MB-2026Q2,tablet,UK,268,213,257
2026-04-12,PL-004,DEAL-MB-2026Q2,desktop,US,5864,3686,5700
2026-04-12,PL-004,DEAL-MB-2026Q2,desktop,CA,1116,712,1070
2026-04-12,PL-004,DEAL-MB-2026Q2,desktop,UK,1061,645,1020
2026-04-12,PL-004,DEAL-MB-2026Q2,mobile,US,5052,3438,4891
2026-04-12,PL-004,DEAL-MB-2026Q2,mobile,CA,1051,701,993
2026-04-12,PL-004,DEAL-MB-2026Q2,mobile,UK,1194,809,1147
2026-04-12,PL-004,DEAL-MB-2026Q2,tablet,US,1263,789,1191
2026-04-12,PL-004,DEAL-MB-2026Q2,tablet,CA,248,161,245
2026-04-12,PL-004,DEAL-MB-2026Q2,tablet,UK,266,183,257
2026-04-12,PL-005,DEAL-MB-2026Q2,desktop,US,4676,3036,4606
2026-04-12,PL-005,DEAL-MB-2026Q2,desktop,CA,1059,730,1043
2026-04-12,PL-005,DEAL-MB-2026Q2,desktop,UK,1080,763,1048
2026-04-12,PL-005,DEAL-MB-2026Q2,mobile,US,4274,3055,4054
2026-04-12,PL-005,DEAL-MB-2026Q2,mobile,CA,1124,826,1101
2026-04-12,PL-005,DEAL-MB-2026Q2,mobile,UK,917,625,907
2026-04-12,PL-005,DEAL-MB-2026Q2,tablet,US,1028,758,998
2026-04-12,PL-005,DEAL-MB-2026Q2,tablet,CA,241,160,237
2026-04-12,PL-005,DEAL-MB-2026Q2,tablet,UK,246,159,236
2026-04-12,PL-006,DEAL-MB-2026Q2,desktop,US,5184,3809,5007
2026-04-12,PL-006,DEAL-MB-2026Q2,desktop,CA,1207,787,1176
2026-04-12,PL-006,DEAL-MB-2026Q2,desktop,UK,1120,814,1059
2026-04-12,PL-006,DEAL-MB-2026Q2,mobile,US,4689,3312,4544
2026-04-12,PL-006,DEAL-MB-2026Q2,mobile,CA,1219,805,1152
2026-04-12,PL-006,DEAL-MB-2026Q2,mobile,UK,1170,851,1150
2026-04-12,PL-006,DEAL-MB-2026Q2,tablet,US,1241,914,1182
2026-04-12,PL-006,DEAL-MB-2026Q2,tablet,CA,252,178,242
2026-04-12,PL-006,DEAL-MB-2026Q2,tablet,UK,224,154,217
2026-04-12,PL-007,DEAL-MB-2026Q2,desktop,US,6123,3780,6027
2026-04-12,PL-007,DEAL-MB-2026Q2,desktop,CA,1203,764,1175
2026-04-12,PL-007,DEAL-MB-2026Q2,desktop,UK,1380,961,1298
2026-04-12,PL-007,DEAL-MB-2026Q2,mobile,US,6297,4041,6007
2026-04-12,PL-007,DEAL-MB-2026Q2,mobile,CA,1251,848,1182
2026-04-12,PL-007,DEAL-MB-2026Q2,mobile,UK,1364,854,1348
2026-04-12,PL-007,DEAL-MB-2026Q2,tablet,US,1282,884,1222
2026-04-12,PL-007,DEAL-MB-2026Q2,tablet,CA,273,183,259
2026-04-12,PL-007,DEAL-MB-2026Q2,tablet,UK,259,178,253
2026-04-12,PL-008,DEAL-MB-2026Q2,desktop,US,5906,4505,5703
2026-04-12,PL-008,DEAL-MB-2026Q2,desktop,CA,1067,758,1030
2026-04-12,PL-008,DEAL-MB-2026Q2,desktop,UK,1061,812,1043
2026-04-12,PL-008,DEAL-MB-2026Q2,mobile,US,4814,3363,4725
2026-04-12,PL-008,DEAL-MB-2026Q2,mobile,CA,1257,885,1210
2026-04-12,PL-008,DEAL-MB-2026Q2,mobile,UK,1279,960,1219
2026-04-12,PL-008,DEAL-MB-2026Q2,tablet,US,1299,948,1262
2026-04-12,PL-008,DEAL-MB-2026Q2,tablet,CA,235,160,225
2026-04-12,PL-008,DEAL-MB-2026Q2,tablet,UK,264,184,259
2026-04-12,PL-009,DEAL-MB-2026Q2,desktop,US,5678,4332,5575
2026-04-12,PL-009,DEAL-MB-2026Q2,desktop,CA,1132,923,1069
2026-04-12,PL-009,DEAL-MB-2026Q2,desktop,UK,1065,778,1046
2026-04-12,PL-009,DEAL-MB-2026Q2,mobile,US,5985,4481,5692
2026-04-12,PL-009,DEAL-MB-2026Q2,mobile,CA,1122,839,1091
2026-04-12,PL-009,DEAL-MB-2026Q2,mobile,UK,1205,987,1190
2026-04-12,PL-009,DEAL-MB-2026Q2,tablet,US,1300,1010,1230
2026-04-12,PL-009,DEAL-MB-2026Q2,tablet,CA,246,199,233
2026-04-12,PL-009,DEAL-MB-2026Q2,tablet,UK,274,226,267
2026-04-13,PL-001,DEAL-MB-2026Q2,desktop,US,6128,4486,5875
2026-04-13,PL-001,DEAL-MB-2026Q2,desktop,CA,1223,873,1178
2026-04-13,PL-001,DEAL-MB-2026Q2,desktop,UK,1323,1023,1269
2026-04-13,PL-001,DEAL-MB-2026Q2,mobile,US,5359,3972,5214
2026-04-13,PL-001,DEAL-MB-2026Q2,mobile,CA,1374,998,1336
2026-04-13,PL-001,DEAL-MB-2026Q2,mobile,UK,1302,936,1230
2026-04-13,PL-001,DEAL-MB-2026Q2,tablet,US,1178,931,1145
2026-04-13,PL-001,DEAL-MB-2026Q2,tablet,CA,306,218,298
2026-04-13,PL-001,DEAL-MB-2026Q2,tablet,UK,308,221,291
2026-04-13,PL-002,DEAL-MB-2026Q2,desktop,US,5167,3825,5064
2026-04-13,PL-002,DEAL-MB-2026Q2,desktop,CA,1034,750,1007
2026-04-13,PL-002,DEAL-MB-2026Q2,desktop,UK,1063,771,1052
2026-04-13,PL-002,DEAL-MB-2026Q2,mobile,US,4442,3117,4261
2026-04-13,PL-002,DEAL-MB-2026Q2,mobile,CA,897,655,868
2026-04-13,PL-002,DEAL-MB-2026Q2,mobile,UK,935,684,889
2026-04-13,PL-002,DEAL-MB-2026Q2,tablet,US,1056,779,1040
2026-04-13,PL-002,DEAL-MB-2026Q2,tablet,CA,233,165,228
2026-04-13,PL-002,DEAL-MB-2026Q2,tablet,UK,242,180,229
2026-04-13,PL-003,DEAL-MB-2026Q2,desktop,US,4316,3658,4213
2026-04-13,PL-003,DEAL-MB-2026Q2,desktop,CA,944,818,932
2026-04-13,PL-003,DEAL-MB-2026Q2,desktop,UK,1020,854,970
2026-04-13,PL-003,DEAL-MB-2026Q2,mobile,US,4058,3500,3899
2026-04-13,PL-003,DEAL-MB-2026Q2,mobile,CA,1017,818,985
2026-04-13,PL-003,DEAL-MB-2026Q2,mobile,UK,923,716,870
2026-04-13,PL-003,DEAL-MB-2026Q2,tablet,US,997,826,968
2026-04-13,PL-003,DEAL-MB-2026Q2,tablet,CA,205,160,193
2026-04-13,PL-003,DEAL-MB-2026Q2,tablet,UK,215,177,206
2026-04-13,PL-004,DEAL-MB-2026Q2,desktop,US,4093,2548,3931
2026-04-13,PL-004,DEAL-MB-2026Q2,desktop,CA,976,670,939
2026-04-13,PL-004,DEAL-MB-2026Q2,desktop,UK,918,614,898
2026-04-13,PL-004,DEAL-MB-2026Q2,mobile,US,4470,2958,4241
2026-04-13,PL-004,DEAL-MB-2026Q2,mobile,CA,991,599,945
2026-04-13,PL-004,DEAL-MB-2026Q2,mobile,UK,1021,632,998
2026-04-13,PL-004,DEAL-MB-2026Q2,tablet,US,993,669,937
2026-04-13,PL-004,DEAL-MB-2026Q2,tablet,CA,219,145,210
2026-04-13,PL-004,DEAL-MB-2026Q2,tablet,UK,237,151,223
2026-04-13,PL-005,DEAL-MB-2026Q2,desktop,US,4864,3567,4789
2026-04-13,PL-005,DEAL-MB-2026Q2,desktop,CA,1048,726,986
2026-04-13,PL-005,DEAL-MB-2026Q2,desktop,UK,870,619,827
2026-04-13,PL-005,DEAL-MB-2026Q2,mobile,US,5026,3376,4750
2026-04-13,PL-005,DEAL-MB-2026Q2,mobile,CA,988,663,931
2026-04-13,PL-005,DEAL-MB-2026Q2,mobile,UK,880,645,847
2026-04-13,PL-005,DEAL-MB-2026Q2,tablet,US,1029,712,989
2026-04-13,PL-005,DEAL-MB-2026Q2,tablet,CA,229,149,226
2026-04-13,PL-005,DEAL-MB-2026Q2,tablet,UK,218,155,206
2026-04-13,PL-006,DEAL-MB-2026Q2,desktop,US,4543,3057,4494
2026-04-13,PL-006,DEAL-MB-2026Q2,desktop,CA,1024,668,988
2026-04-13,PL-006,DEAL-MB-2026Q2,desktop,UK,1000,720,979
2026-04-13,PL-006,DEAL-MB-2026Q2,mobile,US,4981,3555,4874
2026-04-13,PL-006,DEAL-MB-2026Q2,mobile,CA,1133,803,1067
2026-04-13,PL-006,DEAL-MB-2026Q2,mobile,UK,997,730,939
2026-04-13,PL-006,DEAL-MB-2026Q2,tablet,US,1036,719,980
2026-04-13,PL-006,DEAL-MB-2026Q2,tablet,CA,230,165,218
2026-04-13,PL-006,DEAL-MB-2026Q2,tablet,UK,255,166,245
2026-04-13,PL-007,DEAL-MB-2026Q2,desktop,US,4525,2890,4390
2026-04-13,PL-007,DEAL-MB-2026Q2,desktop,CA,852,588,805
2026-04-13,PL-007,DEAL-MB-2026Q2,desktop,UK,982,613,928
2026-04-13,PL-007,DEAL-MB-2026Q2,mobile,US,3943,2492,3745
2026-04-13,PL-007,DEAL-MB-2026Q2,mobile,CA,880,582,836
2026-04-13,PL-007,DEAL-MB-2026Q2,mobile,UK,978,626,921
2026-04-13,PL-007,DEAL-MB-2026Q2,tablet,US,967,612,954
2026-04-13,PL-007,DEAL-MB-2026Q2,tablet,CA,198,121,192
2026-04-13,PL-007,DEAL-MB-2026Q2,tablet,UK,227,156,220
2026-04-13,PL-008,DEAL-MB-2026Q2,desktop,US,4962,3764,4682
2026-04-13,PL-008,DEAL-MB-2026Q2,desktop,CA,1011,779,982
2026-04-13,PL-008,DEAL-MB-2026Q2,desktop,UK,949,739,904
2026-04-13,PL-008,DEAL-MB-2026Q2,mobile,US,3995,3044,3929
2026-04-13,PL-008,DEAL-MB-2026Q2,mobile,CA,1041,745,1013
2026-04-13,PL-008,DEAL-MB-2026Q2,mobile,UK,942,650,925
2026-04-13,PL-008,DEAL-MB-2026Q2,tablet,US,1088,739,1030
